entity_id,sku,Status
57323,maf211067000A,1
57325,maf1903980003,1
57326,maf1903980001,1
57327,maf190396000C,1
57329,maf1903930000,1
57330,maf1903920000,1
57331,maf1903910000,1
57332,maf1903900000,1
57333,maf1903880000,1
57334,maf1903860000,1
57335,maf1903850000,1
57337,maf190382000V,1
57338,maf190382000R,1
57339,maf190381000B,1
57340,maf190381000A,1
57341,maf1903800000,1
57342,maf1903790000,1
57343,maf1903780003,1
57344,maf1903780001,1
57345,maf1903760003,1
57346,maf1903760001,1
57347,maf1903750000,1
57348,maf1903740000,1
57349,maf1903730000,1
57351,maf1903670000,1
57352,maf1903660000,1
57353,maf1903640001,1
57355,maf1903610000,1
57357,maf1903410000,1
57358,maf1903400000,1
57359,maf1790410000,1
57362,maf1790380000,1
57363,maf1607690000,1
57364,maf1607680000,1
57365,maf1607670000,1
57366,maf1607660000,1
57367,maf1607650000,1
57368,maf1607640003,1
57369,maf1607640002,1
57370,maf1607640001,1
57372,maf1607620000,1
57373,maf1607610000,1
57374,maf1607600000,1
57375,maf1607590000,1
57376,maf1607580000,1
57377,maf1607570000,1
57380,maf1607560001,1
57381,maf1607550000,1
57382,maf1607540000,1
57383,maf1607530003,1
57385,maf160752000B,1
57386,maf160752000A,1
57387,maf1607510003,1
57388,maf1607510001,1
57389,maf1607500000,1
57390,maf1607490000,1
57391,maf160746000B,1
57392,maf160746000A,1
57393,maf1607360003,1
57394,maf1607350000,1
57396,maf160719000A,1
57398,maf1427000000,1
57399,maf1426560000,1
57401,maf1426040000,1
57405,maf09023200BR,1
57408,maf0661450000,1
57409,maf0661440000,1
57410,maf0661430000,1
57411,maf0661420000,1
57412,maf0661410000,1
57414,maf0661390000,1
57415,maf066138000F,1
57416,maf066138000B,1
57417,maf066137000G,1
57418,maf066137000B,1
57419,maf066136000S,1
57420,maf066136000C,1
57421,maf06613500BL,1
57422,maf066135000V,1
57423,maf066135000F,1
57424,maf066135000B,1
57425,maf06613400BL,1
57426,maf066134000V,1
57427,maf066134000F,1
57428,maf066134000B,1
57429,maf0661330000,1
57430,maf0661320000,1
57431,maf0661310000,1
57432,maf0661280000,1
57433,maf0661260000,1
57434,maf0661250000,1
57437,maf066123000B,1
57439,maf066122000R,1
57440,maf066122000G,1
57441,maf066121000C,1
57442,maf066121000B,1
57443,maf066120000G,1
57444,maf066120000F,1
57445,maf066120000C,1
57446,maf066119000R,1
57447,maf066119000C,1
57448,maf066118000V,1
57449,maf066118000C,1
57452,maf0661150000,1
57453,maf0661140000,1
57454,maf0661130000,1
57455,maf0661120000,1
57456,maf0661110000,1
57459,maf0660970000,1
57462,maf0660880000,1
57463,maf0660850000,1
57464,maf0660840003,1
57466,maf0660830000,1
57467,maf0660820000,1
57468,maf0660800000,1
57470,maf0660780000,1
57471,maf0660770000,1
57472,maf0660750000,1
57476,maf0660620000,1
57477,maf0660610000,1
57478,maf0660600000,1
57479,maf0660590000,1
57482,maf0660510000,1
57486,maf0660400000,1
57488,maf0660280000,1
57489,maf0660270000,1
57493,maf0648320000,1
57494,maf0648310000,1
57495,maf0648300000,1
57496,maf0648290000,1
57497,maf0648280000,1
57498,maf0648270000,1
57499,maf0648260000,1
57500,maf064825000B,1
57501,maf064825000A,1
57502,maf0648240000,1
57503,maf0648230000,1
57504,maf0648220000,1
57505,maf0648210000,1
57509,maf0648170000,1
57511,maf0648150000,1
57512,maf0648140000,1
57514,maf0648120003,1
57515,maf0648120001,1
57516,maf0648110003,1
57517,maf0648110001,1
57518,maf0648100003,1
57519,maf0648100001,1
57521,maf0648090001,1
57523,maf0648080001,1
57524,maf0648040000,1
57525,maf0648030000,1
57526,maf0648020000,1
57527,maf064800000B,1
57528,maf064800000A,1
57529,maf0647990000,1
57531,maf0647960000,1
57533,maf0647930000,1
57534,maf0647920000,1
57535,maf0647910000,1
57536,maf0647900000,1
57539,maf064784000N,1
57540,maf0647810000,1
57545,maf0647720000,1
57546,maf0647710000,1
57547,maf0647680000,1
57548,maf0647640000,1
57549,maf0647630000,1
57552,maf0647590000,1
57554,maf0647530000,1
57555,maf0647520000,1
57560,maf0647420000,1
57561,maf0647410000,1
57562,maf0647400000,1
57563,maf0647260000,1
57568,maf0647110000,1
57570,maf0421280000,1
57571,maf0421270003,1
57572,maf0421270001,1
57575,maf0421240000,1
57576,maf0421220000,1
57577,maf0421210000,1
57578,maf0421200003,1
57579,maf0421200001,1
57580,maf0421190003,1
57581,maf0421190001,1
57582,maf0421180003,1
57583,maf0421180001,1
57585,maf0421160003,1
57587,maf0421150000,1
57592,maf0421100000,1
57593,maf0421090000,1
57594,maf0421080000,1
57595,maf0421070003,1
57596,maf0421070001,1
57597,maf042106000L,1
57598,maf042106000H,1
57599,maf042106000B,1
57600,maf0421050003,1
57601,maf0421050001,1
57606,maf0421020001,1
57607,maf0421010000,1
57608,maf0421000000,1
57609,maf0420990003,1
57610,maf0420990001,1
57611,maf0420980003,1
57612,maf0420980001,1
57613,maf0420970003,1
57614,maf0420970001,1
57619,maf042095000P,1
57620,maf042095000l,1
57621,maf042095000F,1
57622,maf042095000A,1
57623,maf0420940003,1
57626,maf0420930001,1
57627,maf0420920003,1
57628,maf0420920001,1
57629,maf0420910003,1
57630,maf0420910001,1
57635,maf0420880003,1
57641,maf0420840000,1
57643,maf0420820000,1
57644,maf0420810003,1
57647,maf0420790000,1
57648,maf0420780000,1
57651,maf042075000C,1
57656,maf0420730003,1
57657,maf0420730001,1
57658,maf0420710000,1
57659,maf0420700000,1
57660,maf0420690000,1
57661,maf0420680000,1
57662,maf0420550000,1
57663,maf0420530000,1
57664,maf0420320000,1
57665,maf0420310000,1
57666,maf0420300000,1
57669,maf0372670003,1
57670,maf0372670001,1
57672,maf0372660001,1
57677,maf0372630003,1
57678,maf0372630001,1
57679,maf0372620003,1
57680,maf0372620001,1
57681,maf0372610003,1
57682,maf0372610001,1
57683,maf0372600003,1
57684,maf0372600001,1
57685,maf0372590003,1
57686,maf0372590001,1
57688,maf0372580001,1
57691,maf0372560003,1
57692,maf0372560001,1
57693,maf0372550003,1
57694,maf0372550001,1
57695,maf0372540003,1
57696,maf0372540001,1
57697,maf0372530003,1
57698,maf0372530001,1
57701,maf0372510003,1
57703,maf0372500003,1
57704,maf0372500001,1
57705,maf0372490003,1
57706,maf0372490001,1
57707,maf0372480003,1
57708,maf0372480001,1
57709,maf0372470003,1
57710,maf0372470001,1
57711,maf0372460003,1
57712,maf0372460001,1
57713,maf0372450003,1
57714,maf0372450001,1
57715,maf0372440003,1
57716,maf0372440001,1
57717,maf0372430003,1
57718,maf0372430001,1
57724,maf0372360001,1
57725,maf0372340001,1
57729,maf0372260001,1
57732,maf0372210000,1
57735,maf0372050003,1
57736,maf0372040003,1
57738,maf0372030003,1
57739,maf0372030001,1
57743,maf0325880000,1
57744,maf0325870000,1
57745,maf0325860000,1
57746,maf0325850000,1
57747,maf0325840000,1
57749,maf0325820000,1
57750,maf0325810000,1
57751,maf0325800000,1
57752,maf0325790000,1
57753,maf032578000B,1
57759,maf032574000B,1
57760,maf032574000A,1
57761,maf032573000B,1
57762,maf032573000A,1
57763,maf032572000B,1
57764,maf032572000A,1
57765,maf0325710000,1
57766,maf0325700000,1
57767,maf032569000B,1
57768,maf032569000A,1
57769,maf0325680000,1
57772,maf0325660000,1
57773,maf0325650000,1
57774,maf0325640000,1
57779,maf032560000A,1
57780,maf0325590000,1
57781,maf0325580000,1
57783,maf0325540000,1
57785,maf0325520000,1
57786,maf0325500000,1
57787,maf0324490000,1
57788,maf0324480000,1
57790,maf0324460000,1
57793,maf032443000B,1
57794,maf032443000A,1
57795,maf0324420000,1
57797,maf0324400000,1
57799,maf0324380000,1
57802,maf0324350000,1
57805,maf0324320000,1
57806,maf0324310000,1
57807,maf0324300000,1
57808,maf0324290000,1
57810,maf0324270000,1
57811,maf032426000B,1
57812,maf032426000A,1
57813,maf0324250000,1
57814,maf0324240000,1
57815,maf0324230000,1
57816,maf0324220000,1
57817,maf0324210000,1
57819,maf0324190000,1
57820,maf032418000B,1
57821,maf032418000A,1
57822,maf032417000B,1
57823,maf032417000A,1
57824,maf032416000B,1
57825,maf032416000A,1
57826,maf032415000B,1
57829,maf032414000A,1
57831,maf032413000A,1
57833,maf032411000B,1
57837,maf032409000B,1
57839,maf0324080000,1
57840,maf0324070000,1
57841,maf0324060000,1
57842,maf0324050000,1
57844,maf0324030000,1
57846,maf0324010000,1
57847,maf0324000000,1
57848,maf0323990000,1
57849,maf0323980000,1
57850,maf0323970000,1
57851,maf0323960000,1
57852,maf0323950000,1
57853,maf0323940000,1
57854,maf0323930000,1
57855,maf0323920000,1
57856,maf0323910000,1
57857,maf0323900000,1
57858,maf0323890000,1
57859,maf0323880000,1
57860,maf0323870000,1
57861,maf0323860000,1
57862,maf0323850000,1
57863,maf0323840000,1
57864,maf0323830000,1
57865,maf0323820000,1
57867,maf0323800000,1
57869,maf0323780000,1
57870,maf0323770000,1
57872,maf0323740000,1
57873,maf0323730000,1
57878,maf0323680000,1
57879,maf0323670000,1
57880,maf0323660000,1
57881,maf0323650000,1
57882,maf0323640000,1
57884,maf032362000B,1
57885,maf032362000A,1
57886,maf032361000B,1
57888,maf032360000B,1
57889,maf032360000A,1
57890,maf032359000B,1
57891,maf032359000A,1
57892,maf032358000B,1
57893,maf032358000A,1
57894,maf032357000V,1
57895,maf032357000R,1
57897,maf032355000B,1
57899,maf032354000B,1
57900,maf032353000B,1
57901,maf032353000A,1
57902,maf032352000B,1
57905,maf032351000A,1
57909,maf0323460000,1
57910,maf0323450000,1
57911,maf0323430000,1
57916,maf0323390000,1
57918,maf0323330000,1
57919,maf0323290000,1
57920,maf0323280000,1
57921,maf0323270000,1
57923,maf0323240000,1
57924,maf032319000B,1
57925,maf032319000A,1
57928,maf0323140000,1
57931,maf0323100000,1
57932,maf0323090000,1
57940,maf032295000A,1
57941,maf032288000B,1
57942,maf032288000A,1
57943,maf0322860000,1
57944,maf0322830000,1
57947,maf0322790000,1
57948,maf032278000B,1
57949,maf032278000A,1
57950,maf0322740000,1
57951,maf0322720000,1
57952,maf0322670000,1
57953,maf0322660000,1
57954,maf0322650000,1
57955,maf0322640000,1
57956,maf0322630000,1
57957,maf0322600000,1
57958,maf0322570000,1
57959,maf0322560000,1
57960,maf032255000B,1
57961,maf032255000A,1
57962,maf032254000B,1
57963,maf032254000A,1
57964,maf032250000B,1
57965,maf032250000A,1
57966,maf032248000B,1
57967,maf032236000B,1
57970,maf032231000C,1
57971,maf032231000A,1
57972,maf0322300000,1
57975,maf0322240000,1
57977,maf0322120000,1
57979,maf0322080000,1
57980,maf0322050000,1
57981,maf0322040000,1
57982,maf0322020003,1
57983,maf03219900RE,1
57984,maf032199000R,1
57985,maf0321980000,1
57986,maf0321970000,1
57987,maf0321940000,1
57988,maf0321930000,1
57989,maf0321910000,1
57990,maf0321900000,1
57991,maf0321890000,1
57992,maf0321860000,1
57993,maf0321840000,1
57994,maf0321810000,1
57996,maf0321700000,1
57997,maf0321670000,1
57998,maf0321660000,1
58004,maf0321460000,1
58005,maf032144000B,1
58006,maf032143000C,1
58007,maf032143000B,1
58011,maf032141000C,1
58012,maf032141000A,1
58014,maf0321320000,1
58015,maf0321310000,1
58016,maf0321300000,1
58021,maf0321250000,1
58022,maf0321240000,1
58023,maf0321230000,1
58025,maf032121000A,1
58027,maf032120000A,1
58028,maf032118000B,1
58030,maf032117000A,1
58031,maf0321140000,1
58033,maf0321100000,1
58035,maf0321050000,1
58036,maf032104000B,1
58037,maf032104000A,1
58039,maf0320990000,1
58040,maf0320980000,1
58041,maf0320960000,1
58042,maf0320900000,1
58043,maf0320880000,1
58045,maf0320820000,1
58046,maf0320810000,1
58047,maf0320800000,1
58049,maf0320780000,1
58050,maf032074000B,1
58051,maf032074000A,1
58052,maf0320710000,1
58057,maf0320630000,1
58058,maf0320620000,1
58060,maf0320590000,1
58061,maf0320580000,1
58062,maf0320570000,1
58065,maf032048000B,1
58066,maf032047000A,1
58069,maf0320450000,1
58070,maf032044000C,1
58071,maf032044000B,1
58072,maf032044000A,1
58073,maf0320420000,1
58074,maf032040000B,1
58075,maf032040000A,1
58076,maf0320360003,1
58078,maf032027000B,1
58079,maf032027000A,1
58080,maf0320220000,1
58081,maf0320080000,1
58083,maf031988000B,1
58084,maf031988000A,1
58085,maf031987000B,1
58086,maf031987000A,1
58087,maf031985000B,1
58088,maf031984000B,1
58090,maf0319640000,1
58091,maf0319630000,1
58092,maf0319620000,1
58093,maf0319610000,1
58094,maf0319600000,1
58095,maf0319510000,1
58096,maf0319490000,1
58097,maf0319440000,1
58099,maf0319270001,1
58102,maf0318950000,1
58105,maf0318860000,1
58107,maf031879000A,1
58110,maf0318460000,1
58112,maf0318430000,1
58113,maf031755000C,1
58114,maf031755000B,1
58115,maf031755000A,1
58120,maf0120240003,1
58121,maf0120240001,1
58122,maf0120230003,1
58124,maf0120220000,1
58125,maf0120210000,1
58126,maf0120200000,1
58127,maf0120190000,1
58128,maf0120180000,1
58129,maf0120170000,1
58130,maf012016000B,1
58131,maf012016000A,1
58134,maf0120140003,1
58135,maf0120140001,1
58136,maf0120130003,1
58137,maf0120130001,1
58138,maf0120120000,1
58139,maf01201100RE,1
58140,maf012011000R,1
58141,maf012011000C,1
58142,maf0120100000,1
58143,maf0120090003,1
58144,maf0120090001,1
58145,maf0120080003,1
58147,maf0120070000,1
58148,maf0120060000,1
58149,maf0120050000,1
58150,maf0120030003,1
58151,maf0120030001,1
58152,maf0120020000,1
58153,maf0120000000,1
58158,maf0119960000,1
58159,maf0119950000,1
58160,maf0119940000,1
58161,maf0119930000,1
58162,maf0119920000,1
58163,maf0119910000,1
58165,maf0119890003,1
58166,maf0119890001,1
58173,maf0119850000,1
58174,maf0119840000,1
58175,maf0119830000,1
58176,maf0119820000,1
58182,maf011978000B,1
58183,maf011978000A,1
58184,maf0119770000,1
58185,maf0119760000,1
58187,maf0119740000,1
58188,maf0119730000,1
58189,maf0119720003,1
58190,maf0119720001,1
58191,maf0119710003,1
58192,maf0119710001,1
58193,maf0119700003,1
58194,maf0119700001,1
58195,maf0119690003,1
58196,maf0119690001,1
58197,maf0119680003,1
58198,maf0119680002,1
58199,maf0119680001,1
58200,maf0119670000,1
58201,maf0119660000,1
58207,maf0119600003,1
58208,maf0119600002,1
58209,maf0119600001,1
58211,maf0119580000,1
58213,maf0119560000,1
58214,maf0119550000,1
58215,maf011953000B,1
58216,maf011952000B,1
58218,maf011951000B,1
58220,maf011950000B,1
58222,maf011949000B,1
58224,maf011947000G,1
58226,maf011946000G,1
58227,maf011946000B,1
58228,maf0119440000,1
58229,maf011942000T,1
58230,maf011942000S,1
58231,maf0119410000,1
58232,maf0119400000,1
58233,maf0119390000,1
58234,maf0119380000,1
58235,maf0119370000,1
58236,maf0119360000,1
58237,maf011935000Y,1
58238,maf011935000K,1
58239,maf0119340000,1
58240,maf0119330000,1
58241,maf011932000Y,1
58242,maf011932000S,1
58244,maf011645000S,1
58245,maf011644000S,1
58246,maf0116420000,1
58247,maf0116410000,1
58248,maf0116400000,1
58249,maf0116390000,1
58250,maf0116380000,1
58253,maf0116330003,1
58254,maf011632000R,1
58255,maf011632000B,1
58257,maf011631000N,1
58258,maf011630000N,1
58259,maf0116290000,1
58260,maf0116280000,1
58261,maf0116270000,1
58262,maf0116250000,1
58263,maf0116240000,1
58264,maf0116220000,1
58265,maf0116210001,1
58266,maf0116200003,1
58267,maf0116200001,1
58268,maf0116160000,1
58273,maf0116080000,1
58274,maf0116070000,1
58275,maf0116060000,1
58276,maf0116020003,1
58281,maf0115910001,1
58282,maf0115640000,1
58326,maf1713310003,1
58328,maf1713290000,1
58329,maf171328000S,1
58330,maf171328000G,1
58332,maf1713260000,1
58333,maf1713250000,1
58334,maf1713240003,1
58335,maf1713230000,1
58337,maf1713210000,1
58338,maf1713200000,1
58339,maf1713190000,1
58340,maf1713180000,1
58341,maf1713170000,1
58342,maf1713160000,1
58343,maf1713150000,1
58344,maf1713140000,1
58345,maf1713130000,1
58347,maf1713110000,1
58348,maf171310000S,1
58349,maf171310000G,1
58350,maf1713090000,1
58351,maf1713080000,1
58352,maf1713070000,1
58353,maf1713060000,1
58354,maf1713050000,1
58355,maf1713040000,1
58359,maf1713010003,1
58360,maf1713010001,1
58361,maf171300000W,1
58362,maf171300000B,1
58363,maf171299000G,1
58364,maf171299000B,1
58366,maf171298000A,1
58367,maf171297000V,1
58368,maf171297000R,1
58369,maf171296000Y,1
58370,maf171296000G,1
58371,maf171295000C,1
58372,maf171295000B,1
58374,maf1712940001,1
58375,maf1712930000,1
58376,maf1712920003,1
58377,maf1712910003,1
58378,maf1712910002,1
58379,maf1712900003,1
58381,maf171289000T,1
58382,maf171289000B,1
58388,maf1712810003,1
58390,maf171279000R,1
58391,maf171279000B,1
58392,maf171278000R,1
58393,maf171278000B,1
58394,maf1712770000,1
58400,maf1712690001,1
58405,maf1712670001,1
58415,maf171261000B,1
58416,maf1712600000,1
58417,maf1712590000,1
58418,maf171258000B,1
58419,maf171258000A,1
58420,maf171257000B,1
58421,maf171257000A,1
58422,maf171256000V,1
58423,maf171256000R,1
58424,maf171256000G,1
58425,maf1712550000,1
58426,maf1712540000,1
58427,maf1712530003,1
58428,maf1712530001,1
58429,maf1712520000,1
58430,maf1712510000,1
58431,maf1712500000,1
58433,maf171248000N,1
58436,maf1712460005,1
58437,maf1712460003,1
58438,maf1712450007,1
58440,maf1712440000,1
58441,maf171243000B,1
58442,maf171243000A,1
58448,maf1712360000,1
58449,maf1712350000,1
58450,maf1712340003,1
58451,maf17123200R3,1
58452,maf17123200G3,1
58454,maf17123200B3,1
58455,maf1712310003,1
58460,maf1712250000,1
58461,maf1712240000,1
58463,maf171221000N,1
58464,maf171221000G,1
58465,maf171221000B,1
58468,maf171220000B,1
58471,maf1712150000,1
58472,maf1712140000,1
58473,maf1712130000,1
58474,maf1712120000,1
58475,maf171211000V,1
58476,maf171211000R,1
58477,maf171209000W,1
58478,maf171209000M,1
58484,maf1712020000,1
58487,maf1711990003,1
58496,maf1711900003,1
58497,maf1711900002,1
58498,maf1711890000,1
58499,maf1711880000,1
58500,maf1711870000,1
58501,maf1711840000,1
58502,maf1711680003,1
58503,maf1711680001,1
58510,maf1711600002,1
58511,maf1711590003,1
58515,maf1711550003,1
58516,maf1711550001,1
58519,maf1711510002,1
58520,maf1711500003,1
58521,maf1711500002,1
58522,maf1711490003,1
58523,maf1711490001,1
58524,maf1711480000,1
58526,maf1711380000,1
58529,maf1711340000,1
58530,maf1711330000,1
58531,maf1711320000,1
58532,maf1711290000,1
58533,maf1711280000,1
58534,maf1711270000,1
58536,maf1711220000,1
58539,maf1711030000,1
58547,maf1710410003,1
58551,maf171007000I,1
58553,maf171006000B,1
58557,maf1607480000,1
58559,maf142675000R,1
58562,maf1426030000,1
58563,maf1425990000,1
58564,maf1425320000,1
58565,maf1425180000,1
58569,maf1422840000,1
58570,maf142102000Q,1
58572,maf1420650000,1
58747,maf0120250000,1
58748,maf012026000w,1
58749,maf012026000s,1
58751,maf0120280000,1
58752,maf0120270000,1
58753,maf0120290000,1
58754,maf012030000b,1
58755,maf012030000a,1
58757,maf012031000c,1
58759,maf012031000d,1
58761,maf0120320000,1
58762,maf0120340001,1
58763,maf0120340003,1
58764,maf012035000v,1
58765,maf012035000k,1
58766,maf012036000s,1
58768,maf012038000c,1
58769,maf012038000m,1
58770,maf012038000f,1
58771,maf012038000s,1
58772,maf0120390000,1
58773,maf01203800fl,1
58774,maf0120400000,1
58775,maf0120410000,1
58776,maf0120420002,1
58777,maf0120420001,1
58778,maf0120420003,1
58780,maf0325900001,1
58781,maf032589000c,1
58782,maf032589000b,1
58783,maf0325900002,1
58784,maf032591000a,1
58785,maf0325900003,1
58786,maf032591000b,1
58787,maf04210600sh,1
58788,maf04210600sb,1
58789,maf0325920000,1
58791,maf0421290000,1
58792,maf04210600sl,1
58793,maf0421310003,1
58794,maf0421310001,1
58795,maf0421320001,1
58796,maf0421330001,1
58797,maf0421320003,1
58798,maf0421330002,1
58799,maf0421330003,1
58800,maf0421340003,1
58801,maf0421340001,1
58802,maf0421350001,1
58803,maf0421360000,1
58804,maf0421350003,1
58805,maf0421370000,1
58806,maf0421380001,1
58807,maf0421380003,1
58808,maf0421390001,1
58809,maf0421390003,1
58810,maf0421400001,1
58811,maf0421400003,1
58812,maf0421410001,1
58813,maf0421410003,1
58814,maf0421420001,1
58815,maf0421420003,1
58816,maf0421430001,1
58817,maf0421430003,1
58818,maf0421450000,1
58820,maf0421470001,1
58821,maf0421470003,1
58822,maf0421480001,1
58823,maf0421480002,1
58824,maf0421480003,1
58825,maf0421590000,1
58826,maf066118000f,1
58827,maf066121000r,1
58828,maf06612100or,1
58829,maf06612100rs,1
58830,maf066136000n,1
58831,maf066136000r,1
58832,maf066139000n,1
58833,maf066152000a,1
58834,maf066152000r,1
58835,maf066152000v,1
58837,maf0661530000,1
58838,maf0661540000,1
58839,maf1429030000,1
58840,maf1429040001,1
58841,maf1429040003,1
58842,maf1713380001,1
58843,maf1713380003,1
58844,maf171359000n,1
58845,maf171359000b,1
58846,maf171359000r,1
58848,maf171360000b,1
58849,maf171360000r,1
58850,maf1904000003,1
58851,maf1904000001,1
58852,maf1904010001,1
58853,maf1904020001,1
58854,maf1904010003,1
58855,maf1904020002,1
58856,maf1904040001,1
58857,maf1904020003,1
58858,maf1904040003,1
58859,maf190405000c,1
58860,maf190405000r,1
58861,maf190406000c,1
58862,maf190406000r,1
58863,maf190407000c,1
58864,maf190407000r,1
58865,maf190408000c,1
58866,maf190408000r,1
58867,maf190409000c,1
58868,maf190409000r,1
58869,maf190410000c,1
58870,maf190410000r,1
58872,maf190411000r,1
58873,maf190412000c,1
58874,maf190412000r,1
58875,maf190413000c,1
58876,maf190413000r,1
58877,maf1971490000,1
58884,maf0660150001,1
58886,maf0661270000,1
58888,maf0661300000,1
58891,maf142379000c,1
58896,maf1423850000,1
58897,maf142386000s,1
58898,maf142386000r,1
58900,maf1427780000,1
58901,maf1427790000,1
58902,maf1903890000,1
58907,maf142884000s,1
58908,maf142894000m,1